Order ID,Customer_ID,Order_Date,Region,Segment,Order_Total,Order_Profit,Line_Items
ORD-2028237,CUST-00611,2025-01-12,South,Corporate,1903.29,748.45,1
ORD-2028238,CUST-00746,2024-08-23,West,Consumer,5525.08,1661.33,2
ORD-2028239,CUST-00263,2024-03-14,West,Consumer,1129.09,-83.16,2
ORD-2028240,CUST-00395,2025-03-15,Central,Consumer,478.6,127.57,1
ORD-2028241,CUST-00491,2025-05-31,South,Consumer,1736.3600000000001,351.0,2
ORD-2028242,CUST-00324,2024-01-08,South,Home Office,103.1,0.23,1
ORD-2028243,CUST-00419,2025-05-15,West,Corporate,197.6,-21.78,1
ORD-2028244,CUST-00085,2025-06-08,Central,Consumer,835.58,264.38,1
ORD-2028245,CUST-00141,2025-08-21,South,Home Office,4645.92,233.88,1
ORD-2028246,CUST-00331,2025-09-12,Central,Consumer,80.56,19.54,1
ORD-2028247,CUST-00735,2024-01-24,East,Home Office,3852.2400000000002,292.68,3
ORD-2028248,CUST-00287,2025-02-06,East,Consumer,6479.23,-1634.24,1
ORD-2028249,CUST-00205,2024-11-08,West,Home Office,227.09,57.17,1
ORD-2028250,CUST-00606,2025-08-12,Central,Consumer,878.8,393.36,1
ORD-2028251,CUST-00766,2023-12-03,South,Home Office,60.65,18.75,1
ORD-2028252,CUST-00383,2024-09-11,South,Consumer,1894.68,361.89,1
ORD-2028253,CUST-00004,2024-08-23,West,Consumer,246.48,99.93,1
ORD-2028254,CUST-00563,2025-06-23,West,Consumer,2669.44,-350.89,1
ORD-2028255,CUST-00345,2024-10-30,South,Consumer,217.39,26.21,1
ORD-2028256,CUST-00551,2025-06-02,South,Consumer,72.17,5.29,1
ORD-2028257,CUST-00225,2024-08-16,Central,Home Office,246.48,21.02,1
ORD-2028258,CUST-00002,2023-07-07,South,Home Office,11419.16,5045.639999999999,2
ORD-2028259,CUST-00281,2024-05-31,West,Consumer,970.34,68.96,1
ORD-2028260,CUST-00576,2024-08-17,West,Corporate,7177.26,1108.9,2
ORD-2028261,CUST-00324,2025-09-28,South,Home Office,5012.219999999999,816.82,2
ORD-2028262,CUST-00182,2025-08-29,East,Consumer,1569.0,343.49,1
ORD-2028263,CUST-00387,2024-06-27,East,Corporate,4200.06,23.92,2
ORD-2028264,CUST-00613,2024-08-11,South,Consumer,11563.47,3215.43,1
ORD-2028265,CUST-00098,2024-07-11,Central,Corporate,280.68,82.23,1
ORD-2028266,CUST-00566,2024-09-17,East,Consumer,349.48,147.38,2
ORD-2028267,CUST-00546,2025-09-26,East,Consumer,365.7,97.96,2
ORD-2028268,CUST-00303,2024-12-05,East,Consumer,6845.14,833.55,2
ORD-2028269,CUST-00779,2024-11-29,West,Consumer,317.62,46.46,2
ORD-2028270,CUST-00717,2025-11-19,Central,Consumer,2336.86,458.86,2
ORD-2028271,CUST-00261,2024-09-12,South,Consumer,109.17,24.76,1
ORD-2028272,CUST-00030,2024-11-10,West,Corporate,567.15,64.53,1
ORD-2028273,CUST-00255,2024-06-17,Central,Home Office,1421.01,557.18,1
ORD-2028274,CUST-00171,2024-03-22,East,Consumer,3079.59,496.45,1
ORD-2028275,CUST-00452,2023-07-10,South,Consumer,3060.33,934.55,2
ORD-2028276,CUST-00739,2024-10-12,Central,Consumer,1755.25,-1094.95,1
ORD-2028277,CUST-00699,2023-09-24,East,Home Office,162.94,43.65,1
ORD-2028278,CUST-00255,2025-02-19,Central,Home Office,15612.08,2081.77,1
ORD-2028279,CUST-00356,2025-09-22,South,Consumer,8638.98,2531.63,1
ORD-2028280,CUST-00037,2025-02-27,South,Consumer,2655.8,806.24,1
ORD-2028281,CUST-00449,2025-05-05,Central,Consumer,9598.06,1227.1,1
ORD-2028282,CUST-00054,2025-03-28,West,Consumer,15315.369999999999,4088.67,2
ORD-2028283,CUST-00757,2025-09-14,Central,Consumer,5699.13,1194.71,2
ORD-2028284,CUST-00695,2025-03-26,East,Corporate,2186.32,-185.34,1
ORD-2028285,CUST-00180,2023-03-27,Central,Consumer,5678.35,1474.4,1
ORD-2028286,CUST-00572,2024-11-10,West,Consumer,355.26,110.77,1
ORD-2028287,CUST-00470,2025-02-11,South,Consumer,799.15,139.05,2
ORD-2028288,CUST-00649,2025-04-24,South,Home Office,5919.91,105.2,1
ORD-2028289,CUST-00396,2024-10-20,South,Consumer,200.53,35.79,1
ORD-2028290,CUST-00157,2024-12-18,East,Consumer,1960.56,839.56,1
ORD-2028291,CUST-00525,2024-10-28,West,Consumer,1894.68,309.82,1
ORD-2028292,CUST-00066,2024-02-08,West,Corporate,1118.73,300.44,1
ORD-2028293,CUST-00485,2025-06-19,West,Consumer,3200.8,1225.29,2
ORD-2028294,CUST-00179,2023-11-18,South,Home Office,72.78,45.66,1
ORD-2028295,CUST-00561,2024-10-15,Central,Consumer,1082.72,403.16999999999996,3
ORD-2028296,CUST-00667,2025-03-14,Central,Consumer,706.74,130.58,1
ORD-2028297,CUST-00089,2023-03-01,South,Corporate,6445.62,1263.68,1
ORD-2028298,CUST-00330,2025-07-21,Central,Consumer,140.9,41.2,1
ORD-2028299,CUST-00599,2023-11-21,Central,Home Office,758.8,138.43,1
ORD-2028300,CUST-00139,2024-10-22,West,Consumer,7391.02,658.0,1
ORD-2028301,CUST-00468,2024-09-22,Central,Corporate,864.54,352.54,1
ORD-2028302,CUST-00548,2024-11-28,Central,Home Office,334.3,84.61,1
ORD-2028303,CUST-00291,2024-07-31,South,Consumer,3868.52,413.45,2
ORD-2028304,CUST-00671,2025-10-12,South,Home Office,3212.76,807.11,2
ORD-2028305,CUST-00423,2025-05-29,South,Consumer,159.05,32.31,1
ORD-2028306,CUST-00510,2025-07-19,East,Consumer,3414.6,1213.1,1
ORD-2028307,CUST-00114,2024-04-24,West,Consumer,121.3,30.86,1
ORD-2028308,CUST-00021,2023-10-15,Central,Corporate,12048.800000000001,4092.8,2
ORD-2028309,CUST-00045,2023-11-14,East,Consumer,484.14,161.11,1
ORD-2028310,CUST-00723,2024-11-15,South,Corporate,2675.97,513.1,1
ORD-2028311,CUST-00707,2025-05-03,East,Consumer,334.3,92.67,1
ORD-2028312,CUST-00651,2025-06-27,West,Corporate,2497.5200000000004,498.21,2
ORD-2028313,CUST-00166,2025-07-24,South,Corporate,2055.04,782.11,1
ORD-2028314,CUST-00435,2023-12-31,West,Corporate,257.79,-11.11,1
ORD-2028315,CUST-00646,2025-04-06,West,Consumer,659.0,-395.02,1
ORD-2028316,CUST-00552,2023-03-30,West,Consumer,2036.12,634.85,2
ORD-2028317,CUST-00094,2024-11-11,West,Consumer,290.52,-77.52,1
ORD-2028318,CUST-00718,2025-10-07,West,Corporate,965.12,283.0,2
ORD-2028319,CUST-00135,2024-08-18,South,Consumer,7395.95,620.29,2
ORD-2028320,CUST-00143,2025-09-07,West,Corporate,3736.87,413.45,3
ORD-2028321,CUST-00721,2024-12-20,East,Corporate,1250.01,183.96,2
ORD-2028322,CUST-00404,2024-12-14,South,Corporate,1322.54,324.98999999999995,2
ORD-2028323,CUST-00305,2025-03-27,Central,Consumer,326.59000000000003,122.21000000000001,2
ORD-2028324,CUST-00457,2024-09-24,East,Corporate,9897.45,1975.02,2
ORD-2028325,CUST-00789,2024-03-04,Central,Consumer,468.02,136.28,1
ORD-2028326,CUST-00098,2025-09-12,Central,Corporate,318.6,115.64,2
ORD-2028327,CUST-00618,2025-04-06,West,Corporate,129.68,27.7,1
ORD-2028328,CUST-00274,2025-09-20,South,Corporate,483.47,99.16,2
ORD-2028329,CUST-00095,2023-11-08,South,Corporate,444.63,95.22,1
ORD-2028330,CUST-00350,2024-08-28,East,Corporate,26521.47,6876.34,3
ORD-2028331,CUST-00453,2023-08-07,West,Home Office,2537.72,623.49,1
ORD-2028332,CUST-00173,2024-12-12,South,Consumer,98.78,17.97,1
ORD-2028333,CUST-00334,2023-03-01,South,Consumer,9828.95,347.48,1
ORD-2028334,CUST-00522,2025-09-02,East,Corporate,84.0,20.57,1
ORD-2028335,CUST-00479,2025-03-25,Central,Corporate,4609.33,976.9699999999999,3
ORD-2028336,CUST-00592,2024-06-14,South,Corporate,3616.65,781.72,1
ORD-2028337,CUST-00676,2023-11-15,Central,Consumer,2149.8,690.3000000000001,2
ORD-2028338,CUST-00337,2025-11-23,South,Consumer,3875.02,1192.42,2
ORD-2028339,CUST-00352,2024-02-20,East,Consumer,1404.2,551.74,1
ORD-2028340,CUST-00412,2024-02-24,East,Consumer,8.48,2.36,1
ORD-2028341,CUST-00468,2024-04-07,Central,Corporate,1087.51,414.99,1
ORD-2028342,CUST-00088,2025-08-25,West,Consumer,446.0,-189.39,1
ORD-2028343,CUST-00257,2024-11-01,Central,Home Office,407.35,125.34,1
ORD-2028344,CUST-00143,2023-11-26,West,Corporate,658.68,242.55,1
ORD-2028345,CUST-00316,2023-12-05,Central,Consumer,1499.0,150.14000000000001,2
ORD-2028346,CUST-00783,2025-05-08,East,Consumer,172.0,60.58,1
ORD-2028347,CUST-00483,2025-06-06,West,Home Office,4983.48,1785.7199999999998,2
ORD-2028348,CUST-00357,2024-04-02,East,Consumer,1065.78,380.1,1
ORD-2028349,CUST-00468,2025-07-05,Central,Corporate,157.13,6.27,1
ORD-2028350,CUST-00547,2025-09-26,West,Corporate,1462.83,193.87,1
ORD-2028351,CUST-00360,2024-06-21,Central,Consumer,7423.65,1938.85,1
ORD-2028352,CUST-00371,2024-06-03,West,Consumer,1067.11,-314.38,1
ORD-2028353,CUST-00574,2024-01-21,East,Home Office,8105.360000000001,-1854.54,2
ORD-2028354,CUST-00052,2025-02-04,East,Home Office,2198.49,732.79,2
ORD-2028355,CUST-00444,2023-10-15,West,Consumer,77.64,30.45,1
ORD-2028356,CUST-00452,2023-02-11,South,Consumer,2427.99,351.42999999999995,2
ORD-2028357,CUST-00618,2025-09-22,West,Corporate,20.53,7.16,1
ORD-2028358,CUST-00790,2023-10-03,East,Corporate,5092.25,1563.02,1
ORD-2028359,CUST-00646,2025-02-07,West,Consumer,5075.44,1259.28,1
ORD-2028360,CUST-00418,2025-06-20,East,Consumer,564.83,206.56,1
ORD-2028361,CUST-00141,2024-09-21,South,Home Office,982.24,215.88,2
ORD-2028362,CUST-00488,2023-11-28,Central,Consumer,6073.1,2008.8,1
ORD-2028363,CUST-00673,2023-07-28,Central,Consumer,520.41,204.13,1
ORD-2028364,CUST-00753,2025-07-06,East,Consumer,4180.47,867.86,1
ORD-2028365,CUST-00666,2025-02-12,Central,Home Office,2097.48,709.2,2
ORD-2028366,CUST-00155,2025-07-18,West,Consumer,109.78,40.7,1
ORD-2028367,CUST-00582,2024-05-21,South,Corporate,235.92,100.4,1
ORD-2028368,CUST-00705,2025-04-26,East,Consumer,3050.78,796.55,1
ORD-2028369,CUST-00556,2023-06-24,Central,Home Office,466.86,53.08,1
ORD-2028370,CUST-00561,2024-10-06,Central,Consumer,156.43,19.77,1
ORD-2028371,CUST-00413,2024-07-24,West,Home Office,1421.01,493.34,1
ORD-2028372,CUST-00523,2024-04-15,East,Corporate,1400.4,233.62,1
ORD-2028373,CUST-00240,2025-01-01,Central,Home Office,1139.4,370.37,1
ORD-2028374,CUST-00070,2024-08-01,West,Consumer,6818.58,2214.2,1
ORD-2028375,CUST-00667,2024-10-27,Central,Consumer,2005.66,653.6,2
ORD-2028376,CUST-00760,2023-07-21,Central,Corporate,824.53,164.9,1
ORD-2028377,CUST-00691,2025-02-17,South,Consumer,2986.05,716.99,1
ORD-2028378,CUST-00273,2023-07-11,East,Home Office,522.44,219.97,1
ORD-2028379,CUST-00074,2024-11-06,East,Consumer,378.98,116.06,1
ORD-2028380,CUST-00228,2024-04-09,Central,Consumer,1321.15,361.47,1
ORD-2028381,CUST-00681,2024-04-18,Central,Consumer,4847.32,783.1700000000001,2
ORD-2028382,CUST-00535,2025-07-07,Central,Corporate,12252.019999999999,1635.54,2
ORD-2028383,CUST-00775,2025-07-02,South,Consumer,1590.46,618.27,2
ORD-2028384,CUST-00279,2025-08-30,East,Consumer,9871.09,2721.23,2
ORD-2028385,CUST-00455,2025-02-16,Central,Consumer,1029.14,249.78,2
ORD-2028386,CUST-00641,2024-03-21,Central,Consumer,2169.99,228.02,1
ORD-2028387,CUST-00193,2024-08-15,Central,Consumer,1029.16,220.57,1
ORD-2028388,CUST-00773,2025-08-06,East,Consumer,2131.52,144.85,1
ORD-2028389,CUST-00491,2024-07-01,South,Consumer,401.85,138.88,1
ORD-2028390,CUST-00004,2025-08-22,West,Consumer,494.1,204.67,2
ORD-2028391,CUST-00025,2023-12-06,South,Corporate,354.47,-174.77,1
ORD-2028392,CUST-00707,2025-08-09,East,Consumer,8347.310000000001,2360.82,2
ORD-2028393,CUST-00528,2024-07-28,East,Home Office,2378.64,712.45,1
ORD-2028394,CUST-00621,2025-01-01,West,Home Office,7520.55,1847.39,2
ORD-2028395,CUST-00635,2023-08-10,East,Consumer,1302.73,338.29,1
ORD-2028396,CUST-00348,2025-01-05,South,Consumer,603.99,179.33,1
ORD-2028397,CUST-00647,2025-04-06,West,Consumer,1284.4,575.72,1
ORD-2028398,CUST-00757,2025-01-20,Central,Consumer,716.0,319.22,1
ORD-2028399,CUST-00144,2023-07-28,West,Home Office,6002.589999999999,766.6199999999999,2
ORD-2028400,CUST-00621,2025-04-30,West,Home Office,5322.3,1825.49,1
ORD-2028401,CUST-00255,2025-06-04,Central,Home Office,2288.23,477.69,1
ORD-2028402,CUST-00263,2025-04-20,West,Consumer,201.4,88.0,1
ORD-2028403,CUST-00342,2025-01-14,West,Consumer,911.83,3.31,1
ORD-2028404,CUST-00694,2025-11-21,South,Consumer,466.56,120.23,1
ORD-2028405,CUST-00021,2023-12-26,Central,Corporate,1194.42,238.46,1
ORD-2028406,CUST-00359,2023-03-05,East,Consumer,6473.66,1299.79,2
ORD-2028407,CUST-00554,2025-04-01,West,Consumer,6684.64,1973.38,1
ORD-2028408,CUST-00090,2023-11-29,South,Corporate,13501.449999999999,123.81999999999971,2
ORD-2028409,CUST-00643,2025-05-15,South,Corporate,3210.2299999999996,116.9,3
ORD-2028410,CUST-00759,2025-08-02,East,Consumer,3045.26,685.49,1
ORD-2028411,CUST-00071,2025-05-02,South,Consumer,90.18,24.18,1
ORD-2028412,CUST-00132,2025-05-02,Central,Corporate,238.58,3.91,1
ORD-2028413,CUST-00784,2023-09-23,East,Consumer,1497.72,412.07,1
ORD-2028414,CUST-00165,2025-07-21,West,Corporate,65.99,19.28,1
ORD-2028415,CUST-00066,2025-02-10,West,Corporate,15240.4,4606.68,2
ORD-2028416,CUST-00766,2024-10-19,South,Home Office,5781.74,1378.07,1
ORD-2028417,CUST-00715,2024-12-06,South,Home Office,7673.88,1679.48,3
ORD-2028418,CUST-00535,2024-11-21,Central,Corporate,662.98,188.48999999999998,2
ORD-2028419,CUST-00455,2023-09-04,Central,Consumer,10289.53,1890.4,2
ORD-2028420,CUST-00740,2025-12-18,South,Corporate,1670.78,551.73,2
ORD-2028421,CUST-00535,2024-05-13,Central,Corporate,12975.5,3052.41,1
ORD-2028422,CUST-00535,2024-02-20,Central,Corporate,159.0,48.53,1
ORD-2028423,CUST-00681,2025-12-26,Central,Consumer,8625.28,2426.14,1
ORD-2028424,CUST-00533,2025-03-31,East,Consumer,430.59,-37.6,1
ORD-2028425,CUST-00418,2025-07-26,East,Consumer,488.85,159.76,1
ORD-2028426,CUST-00320,2025-09-29,South,Home Office,593.64,147.62,2
ORD-2028427,CUST-00418,2024-10-24,East,Consumer,62.1,7.35,1
ORD-2028428,CUST-00432,2024-09-08,Central,Corporate,1085.9899999999998,303.28000000000003,2
ORD-2028429,CUST-00295,2023-05-07,Central,Home Office,78.21,24.19,1
ORD-2028430,CUST-00372,2025-06-21,Central,Corporate,5435.92,1626.58,1
ORD-2028431,CUST-00649,2025-07-28,South,Home Office,2525.4,498.33,1
ORD-2028432,CUST-00346,2025-01-29,West,Consumer,9.7,-0.2,1
ORD-2028433,CUST-00025,2023-04-29,South,Corporate,1446.66,487.82,1
ORD-2028434,CUST-00232,2024-08-14,South,Corporate,185.5,49.93,1
ORD-2028435,CUST-00190,2023-12-01,West,Consumer,21.9,7.4,1
ORD-2028436,CUST-00644,2024-12-20,West,Corporate,3035.2,1316.22,1
ORD-2028437,CUST-00374,2024-04-22,West,Corporate,656.16,166.69,1
ORD-2028438,CUST-00229,2023-07-11,Central,Corporate,702.3,154.26,2
ORD-2028439,CUST-00653,2025-05-30,East,Consumer,7221.81,1162.38,2
ORD-2028440,CUST-00017,2024-06-14,Central,Consumer,387.4,53.54,1
ORD-2028441,CUST-00145,2025-07-31,South,Consumer,126.0,44.12,1
ORD-2028442,CUST-00667,2024-03-23,Central,Consumer,478.6,77.75,1
ORD-2028443,CUST-00454,2024-02-09,East,Home Office,458.24,84.65,1
ORD-2028444,CUST-00624,2024-12-21,West,Consumer,8119.969999999999,977.1600000000001,2
ORD-2028445,CUST-00678,2025-06-19,East,Consumer,3836.98,-746.76,1
ORD-2028446,CUST-00759,2024-03-03,East,Consumer,9715.61,3747.23,2
ORD-2028447,CUST-00054,2024-07-22,West,Consumer,515.97,98.69,2
ORD-2028448,CUST-00648,2025-03-24,Central,Corporate,612.38,98.33,1
ORD-2028449,CUST-00578,2024-06-20,Central,Consumer,7414.77,3117.06,1
ORD-2028450,CUST-00174,2025-04-06,Central,Corporate,1053.6,243.34,2
ORD-2028451,CUST-00753,2025-03-20,East,Consumer,309.98,71.25,1
ORD-2028452,CUST-00333,2024-12-15,West,Consumer,7644.209999999999,-4289.610000000001,2
ORD-2028453,CUST-00711,2025-09-18,Central,Consumer,3419.84,477.36,2
ORD-2028454,CUST-00499,2025-03-14,South,Consumer,13498.4,2587.14,1
ORD-2028455,CUST-00436,2024-10-18,East,Corporate,539.26,105.65,1
ORD-2028456,CUST-00134,2024-06-30,Central,Corporate,4573.08,885.41,2
ORD-2028457,CUST-00734,2025-04-11,South,Corporate,2785.5,591.61,2
ORD-2028458,CUST-00461,2025-07-09,Central,Corporate,1811.88,628.38,2
ORD-2028459,CUST-00003,2024-10-15,Central,Corporate,2531.66,410.86,1
ORD-2028460,CUST-00016,2025-01-20,South,Consumer,205.81,80.14,2
ORD-2028461,CUST-00630,2025-02-03,West,Consumer,7425.1,1819.05,1
ORD-2028462,CUST-00137,2024-07-10,Central,Consumer,275.2,21.46,1
ORD-2028463,CUST-00494,2023-11-26,Central,Consumer,14578.35,5443.4,3
ORD-2028464,CUST-00556,2025-07-12,Central,Home Office,3996.67,5.9,1
ORD-2028465,CUST-00227,2025-07-17,South,Corporate,1299.55,267.77,2
ORD-2028466,CUST-00472,2023-09-08,South,Consumer,3013.0,476.55,1
ORD-2028467,CUST-00199,2024-12-15,West,Home Office,3471.2,584.63,2
ORD-2028468,CUST-00762,2024-10-02,Central,Corporate,4837.4,1047.43,1
ORD-2028469,CUST-00693,2024-11-29,South,Consumer,797.58,329.72,1
ORD-2028470,CUST-00234,2025-02-11,South,Consumer,9155.939999999999,2911.25,2
ORD-2028471,CUST-00436,2023-11-12,East,Corporate,82.9,-9.59,1
ORD-2028472,CUST-00414,2025-03-13,East,Corporate,1821.93,466.87,1
ORD-2028473,CUST-00770,2024-10-04,West,Consumer,6073.1,1606.82,1
ORD-2028474,CUST-00326,2024-05-20,East,Consumer,9866.52,616.99,1
ORD-2028475,CUST-00466,2025-07-09,South,Home Office,3580.71,233.58,1
ORD-2028476,CUST-00750,2024-12-28,East,Home Office,638.05,132.36,1
ORD-2028477,CUST-00138,2025-02-08,East,Consumer,2657.48,-689.9799999999999,2
ORD-2028478,CUST-00454,2025-08-10,East,Home Office,2061.62,560.61,2
ORD-2028479,CUST-00085,2025-06-24,Central,Consumer,115.27,15.28,1
ORD-2028480,CUST-00507,2025-05-09,Central,Consumer,18328.260000000002,5072.400000000001,3
ORD-2028481,CUST-00301,2025-03-06,West,Consumer,495.99,131.19,1
ORD-2028482,CUST-00776,2024-05-30,South,Corporate,164.98,53.23,1
ORD-2028483,CUST-00345,2025-01-23,South,Consumer,3551.22,930.77,1
ORD-2028484,CUST-00108,2025-06-18,Central,Corporate,1778.0,766.06,1
ORD-2028485,CUST-00673,2025-09-18,Central,Consumer,2942.01,1074.01,1
ORD-2028486,CUST-00661,2024-09-17,East,Home Office,1001.22,151.09,1
ORD-2028487,CUST-00570,2025-09-14,Central,Consumer,599.55,116.68,1
ORD-2028488,CUST-00611,2024-10-16,South,Corporate,227.88,60.0,1
ORD-2028489,CUST-00216,2024-06-12,West,Corporate,1961.34,625.41,1
ORD-2028490,CUST-00527,2024-05-06,South,Consumer,8204.49,1161.56,2
ORD-2028491,CUST-00037,2024-08-29,South,Consumer,5242.31,252.71,1
ORD-2028492,CUST-00164,2024-11-19,West,Corporate,1554.57,359.58,2
ORD-2028493,CUST-00753,2025-01-30,East,Consumer,7414.77,2828.02,1
ORD-2028494,CUST-00602,2024-07-07,South,Consumer,117.96,-41.95,1
ORD-2028495,CUST-00190,2024-11-11,West,Consumer,966.06,-34.39,1
ORD-2028496,CUST-00091,2024-05-04,West,Corporate,2169.99,296.48,1
ORD-2028497,CUST-00766,2024-11-21,South,Home Office,2525.4,569.19,1
ORD-2028498,CUST-00092,2025-06-12,South,Corporate,1175.0,337.94,2
ORD-2028499,CUST-00211,2024-10-17,West,Corporate,3215.3700000000003,1412.4299999999998,2
ORD-2028500,CUST-00149,2024-11-03,South,Corporate,4373.45,1594.79,2
ORD-2028501,CUST-00004,2025-01-05,West,Consumer,4985.38,1160.21,2
ORD-2028502,CUST-00258,2024-07-09,East,Consumer,142.8,6.98,1
ORD-2028503,CUST-00784,2024-05-19,East,Consumer,10.26,-5.47,1
ORD-2028504,CUST-00279,2025-02-14,East,Consumer,9011.58,3352.04,2
ORD-2028505,CUST-00419,2023-07-24,West,Corporate,2942.01,1102.1,1
ORD-2028506,CUST-00609,2023-05-13,South,Corporate,313.8,112.37,1
ORD-2028507,CUST-00454,2025-10-12,East,Home Office,791.94,154.01,1
ORD-2028508,CUST-00607,2024-04-04,West,Home Office,2080.73,255.44,1
ORD-2028509,CUST-00539,2024-08-15,Central,Home Office,9191.38,2716.15,1
ORD-2028510,CUST-00502,2023-07-01,Central,Consumer,2109.1,42.9,1
ORD-2028511,CUST-00530,2024-09-10,South,Corporate,2268.65,356.16,1
ORD-2028512,CUST-00647,2025-12-06,West,Consumer,720.45,252.9,1
ORD-2028513,CUST-00580,2024-04-11,East,Consumer,625.14,219.76,1
ORD-2028514,CUST-00642,2025-04-10,South,Corporate,229.75,25.35,1
ORD-2028515,CUST-00119,2025-09-30,East,Consumer,7195.05,-1323.59,1
ORD-2028516,CUST-00554,2025-01-06,West,Consumer,2457.83,826.44,2
ORD-2028517,CUST-00600,2025-05-25,Central,Consumer,11291.83,3068.97,1
ORD-2028518,CUST-00248,2025-07-13,West,Consumer,7303.77,2247.04,2
ORD-2028519,CUST-00701,2025-09-17,Central,Consumer,5481.4,1615.13,1
ORD-2028520,CUST-00253,2025-10-10,East,Corporate,132.7,32.18,1
ORD-2028521,CUST-00202,2024-06-29,South,Corporate,783.9,-113.98,1
ORD-2028522,CUST-00696,2024-11-07,West,Consumer,113.94,41.83,1
ORD-2028523,CUST-00203,2024-09-06,West,Home Office,10394.91,1053.8200000000002,3
ORD-2028524,CUST-00345,2023-07-27,South,Consumer,10660.03,2739.91,1
ORD-2028525,CUST-00301,2024-03-12,West,Consumer,65.7,5.94,1
ORD-2028526,CUST-00718,2025-07-10,West,Corporate,10781.6,3713.7,1
ORD-2028527,CUST-00380,2024-02-12,West,Home Office,2297.52,917.85,1
ORD-2028528,CUST-00570,2025-02-27,Central,Consumer,1251.31,231.79999999999998,2
ORD-2028529,CUST-00644,2024-12-13,West,Corporate,241.68,43.66,1
ORD-2028530,CUST-00511,2024-06-04,South,Corporate,522.94,-87.16,1
ORD-2028531,CUST-00761,2024-11-20,East,Consumer,1381.41,416.88,2
ORD-2028532,CUST-00650,2023-11-27,South,Consumer,405.81,71.01,1
ORD-2028533,CUST-00330,2025-05-07,Central,Consumer,168.42000000000002,33.06,2
ORD-2028534,CUST-00766,2025-05-06,South,Home Office,601.95,109.56,3
ORD-2028535,CUST-00435,2024-12-21,West,Corporate,4018.5,1019.34,1
ORD-2028536,CUST-00021,2025-12-07,Central,Corporate,7423.65,1432.04,1
ORD-2028537,CUST-00213,2025-05-17,South,Home Office,3451.8,1280.86,1
ORD-2028538,CUST-00508,2025-10-30,East,Consumer,1961.34,415.26,1
ORD-2028539,CUST-00133,2024-02-05,East,Consumer,1232.0,60.370000000000005,2
ORD-2028540,CUST-00485,2023-11-18,West,Consumer,1774.1,526.58,1
ORD-2028541,CUST-00297,2024-09-29,South,Corporate,1111.86,145.01999999999998,2
ORD-2028542,CUST-00440,2024-01-12,West,Consumer,116.46,42.91,1
ORD-2028543,CUST-00001,2025-04-21,East,Consumer,6684.64,1908.96,1
ORD-2028544,CUST-00685,2025-03-18,East,Home Office,6074.28,2282.63,1
ORD-2028545,CUST-00297,2024-11-07,South,Corporate,13543.23,6013.79,2
ORD-2028546,CUST-00113,2025-02-01,Central,Consumer,4278.54,797.71,2
ORD-2028547,CUST-00363,2025-07-18,East,Consumer,9464.33,2855.1899999999996,3
ORD-2028548,CUST-00405,2023-07-25,West,Consumer,84.91,13.7,1
ORD-2028549,CUST-00524,2024-09-06,South,Consumer,1526.4,381.34999999999997,3
ORD-2028550,CUST-00435,2024-03-04,West,Corporate,17741.0,7533.31,1
ORD-2028551,CUST-00040,2025-11-03,Central,Corporate,2673.86,51.44,1
ORD-2028552,CUST-00700,2025-06-30,East,Consumer,418.36,65.05,1
ORD-2028553,CUST-00381,2024-11-30,East,Consumer,1461.29,541.45,2
ORD-2028554,CUST-00063,2024-05-26,West,Home Office,3510.5,1188.16,1
ORD-2028555,CUST-00624,2025-04-15,West,Consumer,801.2299999999999,196.64999999999998,2
ORD-2028556,CUST-00537,2025-06-11,West,Home Office,9407.51,3584.56,1
ORD-2028557,CUST-00530,2025-06-03,South,Corporate,43.67,11.5,1
ORD-2028558,CUST-00355,2025-03-02,South,Corporate,2289.44,-30.61,1
ORD-2028559,CUST-00338,2023-11-25,West,Consumer,42.0,16.65,1
