EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,JobLevel,Education,EducationField,DistanceFromHome,BusinessTravel,MonthlyIncome,PercentSalaryHike,StockOptionLevel,OverTime,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,NumCompaniesWorked,TrainingTimesLastYear,PerformanceRating,JobInvolvement,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,RelationshipSatisfaction,Attrition,AttritionFlag,AgeGroup,TenureBand,IncomeBand,SatisfactionIndex
10841,41,Female,Married,Research & Development,Healthcare Representative,1,2,Human Resources,1,Travel_Rarely,6457,19,1,No,18,4,3,0,2,3,3,4,3,4,2,3,4,No,0,36-45,4-6 yrs,5K-8K,3.25
10674,43,Male,Married,Research & Development,Research Director,2,4,Life Sciences,1,Travel_Rarely,10041,20,0,No,22,14,12,6,11,8,2,4,3,1,4,2,4,No,0,36-45,10+ yrs,8K-12K,2.75
11594,44,Female,Married,Sales,Sales Representative,2,2,Life Sciences,1,Travel_Rarely,8788,22,1,No,23,10,8,7,10,3,0,3,4,4,2,4,3,No,0,36-45,7-10 yrs,8K-12K,3.25
10687,44,Female,Married,Research & Development,Healthcare Representative,4,3,Medical,1,Travel_Rarely,14473,22,1,No,20,17,16,10,17,6,2,3,4,3,2,2,4,No,0,36-45,10+ yrs,12K+,2.75
11114,42,Male,Single,Research & Development,Research Scientist,2,5,Life Sciences,1,Travel_Frequently,9625,14,2,No,21,16,16,10,13,2,4,4,3,3,3,4,4,No,0,36-45,10+ yrs,8K-12K,3.5
11408,31,Male,Married,Research & Development,Manufacturing Director,3,4,Life Sciences,1,Travel_Rarely,9919,11,1,No,10,8,8,7,8,2,1,3,3,4,3,2,3,No,0,26-35,7-10 yrs,8K-12K,3.0
10818,23,Male,Divorced,Research & Development,Healthcare Representative,3,3,Medical,12,Travel_Frequently,8564,19,0,Yes,0,0,0,0,0,3,2,3,2,3,1,3,4,No,0,18-25,0-1 yrs,8K-12K,2.75
11220,29,Male,Single,Research & Development,Research Scientist,3,4,Marketing,1,Travel_Rarely,9296,16,2,No,7,0,0,0,0,1,3,3,3,1,4,3,3,Yes,1,26-35,0-1 yrs,8K-12K,2.75
11583,20,Female,Single,Research & Development,Manager,2,2,Medical,1,Travel_Frequently,6170,11,0,No,0,0,0,0,0,3,4,3,3,4,4,4,1,No,0,18-25,0-1 yrs,5K-8K,3.25
10753,35,Female,Married,Research & Development,Laboratory Technician,4,3,Human Resources,7,Travel_Rarely,12805,14,2,Yes,13,8,8,4,7,2,3,3,4,3,3,4,2,No,0,26-35,7-10 yrs,12K+,3.0
10122,41,Female,Single,Sales,Sales Executive,1,3,Life Sciences,1,Travel_Rarely,6914,20,1,No,19,1,1,1,0,3,4,3,4,3,3,3,3,No,0,36-45,0-1 yrs,5K-8K,3.0
11324,31,Male,Married,Research & Development,Manufacturing Director,3,3,Medical,19,Travel_Rarely,9608,16,2,No,10,5,2,3,3,2,1,4,2,2,3,4,3,Yes,1,26-35,4-6 yrs,8K-12K,3.0
10700,44,Female,Married,Sales,Sales Representative,2,2,Marketing,11,Travel_Rarely,6833,11,0,No,20,12,11,10,11,7,6,3,3,1,1,2,4,Yes,1,36-45,10+ yrs,5K-8K,2.0
10877,60,Female,Divorced,Research & Development,Research Scientist,3,3,Medical,13,Travel_Rarely,12632,11,2,No,37,20,20,10,19,9,6,3,2,1,4,3,4,No,0,56-65,10+ yrs,12K+,3.0
11126,40,Male,Single,Human Resources,Manager,3,3,Human Resources,3,Travel_Rarely,11679,11,3,No,17,14,11,1,13,3,2,4,3,4,2,1,3,No,0,36-45,10+ yrs,8K-12K,2.5
10900,34,Female,Divorced,Research & Development,Laboratory Technician,5,5,Life Sciences,1,Travel_Rarely,14534,23,0,Yes,15,5,2,4,4,7,5,3,1,3,4,4,2,Yes,1,26-35,4-6 yrs,12K+,3.25
11074,18,Female,Married,Research & Development,Healthcare Representative,1,2,Medical,3,Travel_Rarely,4581,23,0,No,0,0,0,0,0,2,6,3,4,3,3,3,2,No,0,18-25,0-1 yrs,3K-5K,2.75
10017,45,Female,Married,Sales,Sales Executive,3,3,Marketing,29,Travel_Rarely,12438,17,1,No,24,15,14,2,14,6,6,4,3,1,3,3,1,No,0,36-45,10+ yrs,12K+,2.0
11573,34,Male,Married,Research & Development,Laboratory Technician,2,2,Life Sciences,13,Travel_Rarely,8137,18,0,No,16,0,0,0,0,0,6,3,3,3,1,3,1,No,0,26-35,0-1 yrs,8K-12K,2.0
10779,34,Male,Divorced,Research & Development,Research Scientist,1,3,Other,1,Travel_Rarely,6595,20,0,No,16,13,13,2,10,7,4,3,3,2,3,2,2,No,0,26-35,10+ yrs,5K-8K,2.25
10579,26,Male,Married,Research & Development,Manufacturing Director,5,3,Marketing,16,Travel_Rarely,11375,15,0,No,5,2,2,2,0,6,1,3,3,3,2,3,2,No,0,26-35,2-3 yrs,8K-12K,2.5
11495,25,Female,Married,Research & Development,Research Director,2,3,Medical,1,Travel_Rarely,7690,23,0,No,2,0,0,0,0,9,1,3,4,4,2,2,3,Yes,1,18-25,0-1 yrs,5K-8K,2.75
10925,45,Male,Single,Research & Development,Laboratory Technician,1,4,Medical,8,Non-Travel,8503,12,1,No,24,4,4,1,1,2,6,3,4,1,4,3,1,Yes,1,36-45,4-6 yrs,8K-12K,2.25
10856,45,Male,Married,Sales,Sales Executive,3,5,Marketing,1,Non-Travel,12512,15,0,No,25,16,14,14,16,8,6,3,3,2,1,3,1,No,0,36-45,10+ yrs,12K+,1.75
11598,29,Male,Married,Sales,Manager,2,1,Medical,7,Travel_Rarely,8594,19,1,No,10,10,10,5,10,5,2,3,3,4,4,4,3,No,0,26-35,7-10 yrs,8K-12K,3.75
10039,37,Male,Married,Research & Development,Healthcare Representative,1,2,Life Sciences,13,Travel_Rarely,5320,11,1,No,18,2,2,0,1,0,6,3,2,4,4,4,4,No,0,36-45,2-3 yrs,5K-8K,4.0
10294,39,Male,Married,Human Resources,HR Business Partner,1,3,Marketing,5,Non-Travel,7746,11,0,No,16,3,3,0,3,1,5,3,3,3,2,3,4,No,0,36-45,2-3 yrs,5K-8K,3.0
10032,34,Female,Married,Sales,Sales Executive,1,3,Life Sciences,3,Travel_Rarely,6053,14,0,No,16,8,7,2,7,1,0,3,3,2,3,3,4,No,0,26-35,7-10 yrs,5K-8K,3.0
10040,33,Male,Married,Sales,Manager,1,2,Technical Degree,10,Travel_Rarely,5847,11,1,No,15,4,3,0,4,8,2,3,3,4,2,4,1,Yes,1,26-35,4-6 yrs,5K-8K,2.75
10107,28,Male,Divorced,Research & Development,Manufacturing Director,2,1,Human Resources,14,Travel_Rarely,7700,18,0,No,8,5,5,4,2,6,3,3,2,1,4,4,3,No,0,26-35,4-6 yrs,5K-8K,3.0
10727,40,Male,Single,Research & Development,Manufacturing Director,1,3,Life Sciences,29,Travel_Rarely,8091,13,1,No,20,5,3,2,3,5,6,3,3,3,4,4,2,No,0,36-45,4-6 yrs,8K-12K,3.25
10024,28,Male,Married,Human Resources,HR Business Partner,1,5,Life Sciences,5,Travel_Frequently,4442,13,0,Yes,5,5,2,0,4,4,3,3,2,2,3,3,3,Yes,1,26-35,4-6 yrs,3K-5K,2.75
10711,43,Male,Divorced,Research & Development,Research Director,1,3,Life Sciences,5,Travel_Rarely,6203,13,0,Yes,21,4,1,3,4,9,5,3,3,2,3,3,3,No,0,36-45,4-6 yrs,5K-8K,2.75
10070,30,Male,Single,Research & Development,Manufacturing Director,2,4,Medical,7,Travel_Rarely,8938,16,1,No,10,4,3,3,1,5,4,3,4,2,4,3,1,No,0,26-35,4-6 yrs,8K-12K,2.5
11497,31,Female,Single,Research & Development,Research Scientist,5,4,Medical,12,Travel_Rarely,13762,18,1,No,8,1,0,1,0,6,1,3,1,1,2,3,4,No,0,26-35,0-1 yrs,12K+,2.5
10426,42,Female,Married,Research & Development,Research Director,1,4,Technical Degree,3,Travel_Rarely,5893,11,0,No,18,9,8,6,8,4,0,3,3,3,4,3,2,No,0,36-45,7-10 yrs,5K-8K,3.0
11144,30,Female,Married,Sales,Sales Representative,2,5,Technical Degree,14,Travel_Rarely,8546,12,1,No,8,1,0,2,0,5,4,3,3,3,3,3,4,No,0,26-35,0-1 yrs,8K-12K,3.25
11471,34,Male,Divorced,Sales,Sales Representative,5,4,Other,1,Travel_Frequently,15015,13,0,No,12,7,7,4,6,0,6,3,4,4,4,3,1,No,0,26-35,7-10 yrs,12K+,3.0
10104,29,Female,Single,Sales,Manager,1,5,Life Sciences,8,Travel_Frequently,6201,13,1,No,10,9,6,7,9,0,0,3,3,2,3,4,3,No,0,26-35,7-10 yrs,5K-8K,3.0
10556,21,Male,Single,Research & Development,Manager,5,5,Medical,7,Travel_Rarely,13491,11,0,Yes,2,2,1,2,2,6,4,3,3,2,2,1,3,No,0,18-25,2-3 yrs,12K+,2.0
11184,37,Male,Married,Research & Development,Research Scientist,3,3,Medical,9,Travel_Frequently,10586,11,0,No,15,7,5,5,6,4,4,3,1,3,1,3,2,No,0,36-45,7-10 yrs,8K-12K,2.25
11427,37,Female,Single,Research & Development,Manufacturing Director,2,2,Life Sciences,10,Travel_Frequently,8167,25,0,Yes,18,12,12,7,11,5,3,3,2,3,4,4,1,Yes,1,36-45,10+ yrs,8K-12K,3.0
10888,33,Male,Married,Research & Development,Healthcare Representative,1,4,Marketing,1,Travel_Rarely,4478,11,1,Yes,11,8,8,5,8,9,2,3,2,2,1,2,4,Yes,1,26-35,7-10 yrs,3K-5K,2.25
11504,43,Female,Married,Sales,Sales Executive,4,5,Life Sciences,19,Travel_Rarely,14188,11,1,Yes,22,5,4,4,5,0,2,3,2,3,1,4,3,No,0,36-45,4-6 yrs,12K+,2.75
11366,36,Female,Divorced,Research & Development,Research Scientist,4,1,Medical,4,Travel_Rarely,12684,14,0,Yes,13,11,11,5,8,8,5,3,2,4,4,4,2,No,0,36-45,10+ yrs,12K+,3.5
11566,47,Male,Married,Sales,Sales Executive,4,5,Marketing,1,Non-Travel,14277,11,2,No,27,5,5,1,2,8,4,3,3,3,4,3,4,No,0,46-55,4-6 yrs,12K+,3.5
10075,38,Male,Married,Sales,Manager,2,5,Marketing,15,Travel_Rarely,9245,11,2,No,20,9,9,4,9,6,2,3,2,4,4,4,2,No,0,36-45,7-10 yrs,8K-12K,3.5
10508,38,Male,Divorced,Research & Development,Manufacturing Director,3,5,Life Sciences,11,Travel_Rarely,10079,16,1,No,15,10,8,9,7,5,3,3,2,2,2,3,4,No,0,36-45,7-10 yrs,8K-12K,2.75
11511,36,Female,Married,Sales,Manager,2,3,Marketing,2,Non-Travel,8387,12,1,Yes,17,9,6,2,9,7,4,4,2,1,2,3,3,No,0,36-45,7-10 yrs,8K-12K,2.25
10219,28,Female,Married,Sales,Sales Representative,1,3,Medical,12,Travel_Rarely,4780,11,0,Yes,6,3,3,0,0,9,3,3,4,3,1,1,2,No,0,26-35,2-3 yrs,3K-5K,1.75
11477,25,Male,Married,Research & Development,Laboratory Technician,4,2,Life Sciences,14,Travel_Rarely,11213,14,1,No,2,0,0,0,0,0,3,4,1,4,4,1,2,No,0,18-25,0-1 yrs,8K-12K,2.75
11199,27,Male,Single,Research & Development,Laboratory Technician,1,5,Medical,4,Travel_Rarely,5561,19,0,No,8,8,5,5,5,0,3,3,1,2,2,3,2,Yes,1,26-35,7-10 yrs,5K-8K,2.25
10266,55,Male,Divorced,Sales,Sales Executive,1,4,Medical,4,Travel_Rarely,7001,15,2,No,34,3,3,2,2,8,4,3,1,4,1,2,4,No,0,46-55,2-3 yrs,5K-8K,2.75
11086,33,Male,Divorced,Sales,Sales Executive,4,4,Other,4,Travel_Rarely,12383,14,2,No,12,0,0,0,0,1,2,4,3,3,3,2,2,No,0,26-35,0-1 yrs,12K+,2.5
10503,48,Male,Single,Research & Development,Research Scientist,3,3,Marketing,8,Travel_Rarely,10872,12,1,No,28,14,14,5,12,1,3,3,3,3,3,3,2,No,0,46-55,10+ yrs,8K-12K,2.75
10435,46,Male,Married,Human Resources,Manager,2,3,Technical Degree,4,Travel_Rarely,8277,11,0,Yes,25,12,10,9,12,5,0,3,3,1,3,3,3,Yes,1,46-55,10+ yrs,8K-12K,2.5
10111,36,Male,Single,Sales,Manager,2,3,Life Sciences,4,Travel_Rarely,8028,11,0,No,13,10,8,9,7,6,6,3,4,4,3,3,3,Yes,1,36-45,7-10 yrs,8K-12K,3.25
10511,27,Male,Single,Sales,Sales Representative,5,2,Life Sciences,6,Travel_Rarely,13405,16,0,Yes,3,2,0,2,0,2,3,3,3,4,3,3,2,No,0,26-35,2-3 yrs,12K+,3.0
10889,38,Female,Married,Sales,Sales Executive,2,4,Human Resources,1,Travel_Rarely,9654,11,0,No,14,4,1,3,2,0,0,3,3,3,2,1,4,No,0,36-45,4-6 yrs,8K-12K,2.5
10041,30,Female,Married,Research & Development,Healthcare Representative,4,3,Life Sciences,2,Travel_Rarely,11990,11,0,Yes,10,8,7,4,6,7,1,4,3,3,3,3,3,Yes,1,26-35,7-10 yrs,8K-12K,3.0
10505,42,Female,Divorced,Research & Development,Manager,2,3,Life Sciences,1,Travel_Rarely,9455,15,0,Yes,22,10,8,5,7,7,2,3,3,4,2,3,2,No,0,36-45,7-10 yrs,8K-12K,2.75
10277,37,Female,Divorced,Human Resources,HR Business Partner,3,4,Life Sciences,3,Travel_Rarely,9870,11,1,No,17,15,13,2,14,8,0,3,4,2,3,4,4,No,0,36-45,10+ yrs,8K-12K,3.25
10810,35,Female,Single,Research & Development,Research Director,4,3,Life Sciences,1,Travel_Rarely,11262,15,2,No,12,4,2,1,1,9,5,3,2,3,4,3,2,No,0,26-35,4-6 yrs,8K-12K,3.0
10340,36,Female,Married,Research & Development,Manager,2,2,Life Sciences,2,Non-Travel,7703,14,2,No,13,9,9,2,6,6,6,3,3,4,4,4,4,No,0,36-45,7-10 yrs,5K-8K,4.0
11596,28,Male,Married,Sales,Sales Representative,4,3,Medical,3,Travel_Rarely,12151,12,1,No,7,5,2,5,3,7,4,3,4,2,2,2,4,No,0,26-35,4-6 yrs,12K+,2.5
11395,42,Male,Married,Research & Development,Laboratory Technician,1,4,Life Sciences,7,Non-Travel,6622,17,3,Yes,24,8,7,6,7,2,0,3,3,3,3,3,4,No,0,36-45,7-10 yrs,5K-8K,3.25
10946,23,Male,Married,Sales,Sales Executive,2,4,Life Sciences,12,Travel_Frequently,7384,11,1,Yes,4,0,0,0,0,3,4,3,2,1,4,1,4,Yes,1,18-25,0-1 yrs,5K-8K,2.5
11271,28,Female,Married,Research & Development,Research Director,1,3,Technical Degree,8,Travel_Frequently,2260,18,2,Yes,4,1,0,0,0,2,1,4,3,4,2,1,4,Yes,1,26-35,0-1 yrs,<3K,2.75
10186,38,Female,Single,Research & Development,Manufacturing Director,1,4,Life Sciences,7,Travel_Rarely,5625,21,1,No,17,16,16,11,13,9,3,3,3,4,4,2,3,No,0,36-45,10+ yrs,5K-8K,3.25
10799,43,Female,Divorced,Research & Development,Research Scientist,2,4,Marketing,8,Travel_Rarely,9563,14,0,Yes,24,5,2,3,3,5,1,3,3,4,3,1,2,No,0,36-45,4-6 yrs,8K-12K,2.5
10931,41,Male,Married,Human Resources,Human Resources,4,3,Life Sciences,1,Travel_Rarely,13723,11,1,No,17,8,5,6,7,3,3,3,2,4,3,2,4,No,0,36-45,7-10 yrs,12K+,3.25
10745,32,Female,Single,Research & Development,Manager,3,2,Medical,6,Travel_Rarely,9583,18,0,No,13,1,1,0,0,4,4,3,3,2,4,2,4,No,0,26-35,0-1 yrs,8K-12K,3.0
10979,23,Male,Divorced,Sales,Manager,3,3,Life Sciences,1,Travel_Rarely,8779,17,1,No,5,2,0,0,0,8,3,3,2,1,4,3,2,No,0,18-25,2-3 yrs,8K-12K,2.5
10062,42,Female,Divorced,Sales,Sales Executive,1,3,Human Resources,3,Travel_Rarely,5913,14,2,No,22,3,0,0,3,1,1,3,3,3,4,4,2,No,0,36-45,2-3 yrs,5K-8K,3.25
10798,46,Male,Married,Sales,Sales Representative,1,3,Human Resources,3,Travel_Rarely,6812,11,2,Yes,22,6,5,5,5,1,5,3,3,2,2,2,3,No,0,46-55,4-6 yrs,5K-8K,2.25
11128,32,Female,Married,Research & Development,Manager,1,2,Life Sciences,17,Travel_Rarely,6497,13,1,No,13,1,0,0,0,4,4,4,4,4,3,3,3,Yes,1,26-35,0-1 yrs,5K-8K,3.25
11505,22,Male,Divorced,Sales,Sales Representative,3,2,Marketing,2,Travel_Rarely,10357,14,1,Yes,3,3,3,3,1,1,3,4,3,2,1,4,2,No,0,18-25,2-3 yrs,8K-12K,2.25
11438,34,Male,Married,Sales,Sales Executive,1,5,Other,29,Travel_Rarely,8378,15,0,No,11,2,1,2,0,7,5,3,2,3,3,1,2,No,0,26-35,2-3 yrs,8K-12K,2.25
10194,22,Female,Single,Research & Development,Healthcare Representative,1,4,Technical Degree,9,Travel_Frequently,6230,11,0,Yes,3,0,0,0,0,6,3,3,3,2,1,3,1,Yes,1,18-25,0-1 yrs,5K-8K,1.75
10647,43,Female,Married,Research & Development,Healthcare Representative,3,3,Other,1,Travel_Rarely,9843,12,0,No,20,14,14,13,14,2,0,3,3,4,1,2,3,No,0,36-45,10+ yrs,8K-12K,2.5
10034,33,Female,Married,Sales,Manager,5,2,Human Resources,6,Travel_Rarely,13899,19,1,No,10,0,0,0,0,8,1,3,2,1,1,3,1,No,0,26-35,0-1 yrs,12K+,1.5
11249,34,Female,Married,Research & Development,Manufacturing Director,3,2,Medical,9,Travel_Rarely,9823,13,0,Yes,11,6,3,5,3,1,0,4,3,2,3,3,3,No,0,26-35,4-6 yrs,8K-12K,2.75
10801,46,Female,Married,Research & Development,Laboratory Technician,2,3,Human Resources,1,Travel_Rarely,8158,17,1,Yes,24,19,19,4,18,6,0,3,3,3,3,4,4,No,0,46-55,10+ yrs,8K-12K,3.5
10058,43,Female,Married,Sales,Sales Representative,2,3,Other,4,Travel_Rarely,9129,22,0,No,25,10,10,1,7,7,1,3,3,3,3,2,3,No,0,36-45,7-10 yrs,8K-12K,2.75
10939,36,Male,Divorced,Sales,Sales Representative,2,4,Human Resources,10,Travel_Rarely,8488,16,2,No,18,4,1,4,3,1,1,3,2,3,1,3,3,No,0,36-45,4-6 yrs,8K-12K,2.5
11118,37,Male,Single,Research & Development,Manager,3,3,Life Sciences,10,Travel_Rarely,10402,15,1,No,18,4,3,3,1,0,6,3,3,2,4,4,3,Yes,1,36-45,4-6 yrs,8K-12K,3.25
10359,35,Female,Divorced,Research & Development,Manager,1,2,Technical Degree,4,Travel_Rarely,6457,22,1,No,15,0,0,0,0,2,0,3,3,2,4,3,1,No,0,26-35,0-1 yrs,5K-8K,2.5
11402,27,Male,Married,Research & Development,Healthcare Representative,1,4,Human Resources,2,Travel_Rarely,4761,13,2,No,5,5,3,2,5,0,4,3,4,1,3,3,4,No,0,26-35,4-6 yrs,3K-5K,2.75
10069,33,Male,Divorced,Research & Development,Manager,1,2,Marketing,4,Travel_Rarely,6181,16,0,No,13,13,11,3,13,4,6,3,3,2,1,3,4,Yes,1,26-35,10+ yrs,5K-8K,2.5
10292,41,Female,Married,Human Resources,HR Business Partner,1,5,Marketing,17,Non-Travel,8048,11,3,No,19,4,4,2,2,2,2,3,2,2,2,3,2,Yes,1,36-45,4-6 yrs,8K-12K,2.25
10047,28,Female,Married,Human Resources,Manager,2,4,Technical Degree,2,Travel_Rarely,7669,14,0,No,4,3,3,2,1,6,2,3,3,4,1,1,2,No,0,26-35,2-3 yrs,5K-8K,2.0
10924,49,Male,Married,Research & Development,Laboratory Technician,1,2,Life Sciences,4,Travel_Rarely,7895,11,0,No,31,24,22,8,23,5,5,3,3,4,4,3,2,No,0,46-55,10+ yrs,5K-8K,3.25
10278,47,Female,Married,Research & Development,Research Scientist,2,2,Life Sciences,3,Travel_Rarely,9091,17,0,No,24,15,13,14,13,7,1,3,2,2,4,3,1,Yes,1,46-55,10+ yrs,8K-12K,2.5
11567,42,Male,Married,Sales,Sales Executive,1,1,Medical,11,Travel_Rarely,4805,13,3,No,18,7,5,3,5,9,2,4,2,2,2,4,4,No,0,36-45,7-10 yrs,3K-5K,3.0
10225,31,Female,Married,Sales,Manager,1,2,Human Resources,1,Non-Travel,5775,21,2,No,7,6,6,6,6,4,3,3,3,3,4,2,4,No,0,26-35,4-6 yrs,5K-8K,3.25
10865,18,Male,Married,Sales,Manager,2,3,Human Resources,11,Travel_Rarely,6653,18,2,No,0,0,0,0,0,1,6,4,3,1,3,3,4,Yes,1,18-25,0-1 yrs,5K-8K,2.75
10382,25,Male,Married,Research & Development,Manufacturing Director,1,3,Medical,2,Travel_Rarely,5952,13,1,No,3,2,1,0,0,3,1,3,2,4,3,4,2,Yes,1,18-25,2-3 yrs,5K-8K,3.25
11208,49,Female,Single,Research & Development,Manufacturing Director,3,4,Medical,3,Travel_Rarely,13046,11,1,Yes,29,12,12,8,9,4,2,3,3,4,3,3,2,Yes,1,46-55,10+ yrs,12K+,3.0
10365,29,Female,Married,Research & Development,Research Scientist,1,4,Life Sciences,8,Travel_Rarely,4818,15,2,Yes,7,7,4,2,6,4,1,3,4,3,3,3,3,No,0,26-35,7-10 yrs,3K-5K,3.0
11593,33,Female,Divorced,Research & Development,Healthcare Representative,2,4,Marketing,19,Travel_Rarely,7995,11,2,No,10,6,5,4,5,7,4,3,1,2,4,3,3,No,0,26-35,4-6 yrs,5K-8K,3.0
11025,23,Male,Married,Research & Development,Research Director,1,4,Life Sciences,8,Travel_Rarely,4388,12,2,No,0,0,0,0,0,5,3,3,3,2,4,2,1,No,0,18-25,0-1 yrs,3K-5K,2.25
10774,41,Male,Married,Human Resources,Manager,4,1,Life Sciences,7,Travel_Rarely,12211,13,2,No,21,4,3,4,3,9,3,3,3,3,4,4,1,No,0,36-45,4-6 yrs,12K+,3.0
11105,41,Male,Married,Sales,Manager,1,3,Life Sciences,1,Travel_Frequently,6543,16,0,No,22,10,8,9,8,7,4,3,1,1,2,3,4,No,0,36-45,7-10 yrs,5K-8K,2.5
10067,19,Male,Divorced,Research & Development,Research Director,3,2,Life Sciences,7,Travel_Rarely,10073,19,2,No,1,1,0,1,0,6,3,3,1,3,3,3,3,No,0,18-25,0-1 yrs,8K-12K,3.0
11056,37,Male,Single,Human Resources,Human Resources,2,3,Life Sciences,1,Travel_Rarely,8855,11,2,No,18,7,5,6,6,1,0,3,2,4,2,4,2,Yes,1,36-45,7-10 yrs,8K-12K,3.0
10868,45,Female,Divorced,Research & Development,Research Scientist,2,4,Medical,2,Travel_Rarely,8456,19,0,No,27,7,5,4,5,0,5,4,1,4,1,3,2,Yes,1,36-45,7-10 yrs,8K-12K,2.5
10029,34,Female,Single,Sales,Manager,1,3,Human Resources,1,Travel_Rarely,5713,17,0,Yes,13,10,9,8,8,9,4,4,3,3,2,4,3,No,0,26-35,7-10 yrs,5K-8K,3.0
10295,24,Male,Married,Research & Development,Manager,1,4,Technical Degree,29,Travel_Frequently,3791,17,1,No,2,0,0,0,0,2,4,3,2,1,2,4,2,Yes,1,18-25,0-1 yrs,3K-5K,2.25
10114,22,Male,Married,Research & Development,Laboratory Technician,1,5,Medical,1,Travel_Rarely,4436,11,0,No,1,0,0,0,0,3,6,4,1,3,3,3,3,No,0,18-25,0-1 yrs,3K-5K,3.0
10246,21,Male,Married,Research & Development,Research Director,2,2,Human Resources,14,Travel_Rarely,6799,18,0,No,3,2,1,2,1,8,4,4,2,3,2,1,4,No,0,18-25,2-3 yrs,5K-8K,2.5
11023,40,Male,Married,Research & Development,Research Scientist,2,3,Medical,1,Non-Travel,9881,17,0,Yes,19,7,5,6,6,5,3,4,2,2,2,3,2,Yes,1,36-45,7-10 yrs,8K-12K,2.25
10981,30,Female,Married,Research & Development,Manufacturing Director,2,3,Life Sciences,3,Travel_Rarely,7712,14,2,Yes,6,4,4,3,1,5,5,3,3,2,4,3,4,No,0,26-35,4-6 yrs,5K-8K,3.25
10412,43,Female,Married,Research & Development,Manufacturing Director,3,1,Human Resources,2,Travel_Rarely,12863,15,3,No,21,5,4,5,3,0,5,4,2,4,4,3,3,No,0,36-45,4-6 yrs,12K+,3.5
11478,36,Female,Married,Research & Development,Manager,1,4,Other,12,Travel_Rarely,5694,18,0,Yes,12,6,5,6,6,8,0,3,2,4,1,3,2,Yes,1,36-45,4-6 yrs,5K-8K,2.5
11293,42,Female,Married,Sales,Manager,2,1,Medical,13,Travel_Frequently,8002,15,1,Yes,22,13,13,10,10,8,6,4,2,2,3,4,1,Yes,1,36-45,10+ yrs,8K-12K,2.5
10117,33,Male,Married,Research & Development,Healthcare Representative,1,4,Life Sciences,17,Travel_Frequently,5400,14,0,No,10,7,6,1,5,0,2,3,3,3,1,3,1,No,0,26-35,7-10 yrs,5K-8K,2.0
11551,35,Male,Divorced,Human Resources,Human Resources,2,3,Life Sciences,2,Travel_Rarely,6248,12,3,Yes,16,10,7,7,8,7,4,3,2,2,3,2,3,No,0,26-35,7-10 yrs,5K-8K,2.5
11480,43,Male,Married,Human Resources,Manager,3,2,Life Sciences,14,Travel_Rarely,11558,11,1,No,25,0,0,0,0,1,2,3,3,3,3,3,4,No,0,36-45,0-1 yrs,8K-12K,3.25
10248,35,Male,Single,Research & Development,Research Director,1,4,Technical Degree,1,Travel_Rarely,7013,12,1,No,12,8,6,4,6,4,3,3,3,3,4,3,1,No,0,26-35,7-10 yrs,5K-8K,2.75
10666,39,Female,Married,Sales,Manager,3,2,Human Resources,7,Travel_Frequently,10342,11,0,No,18,1,1,0,0,1,2,3,3,1,3,3,3,No,0,36-45,0-1 yrs,8K-12K,2.5
11585,34,Male,Married,Sales,Sales Representative,3,4,Life Sciences,13,Travel_Rarely,9584,13,1,No,14,12,10,11,12,5,4,3,1,3,3,2,2,No,0,26-35,10+ yrs,8K-12K,2.5
11243,26,Male,Married,Sales,Sales Representative,4,3,Life Sciences,29,Travel_Rarely,12809,18,1,No,7,7,6,3,4,4,4,3,2,4,1,4,2,No,0,26-35,7-10 yrs,12K+,2.75
10093,38,Female,Single,Research & Development,Manager,2,3,Technical Degree,2,Travel_Frequently,8179,15,0,No,18,14,13,11,12,0,2,3,3,3,4,2,4,No,0,36-45,10+ yrs,8K-12K,3.25
10115,45,Female,Divorced,Research & Development,Manufacturing Director,1,4,Medical,3,Travel_Rarely,7298,14,0,No,22,1,0,1,0,7,5,3,4,2,4,4,4,No,0,36-45,0-1 yrs,5K-8K,3.5
10255,38,Female,Divorced,Research & Development,Healthcare Representative,1,1,Medical,13,Travel_Rarely,7105,20,1,No,16,12,11,4,9,1,0,3,3,2,1,3,4,Yes,1,36-45,10+ yrs,5K-8K,2.5
10430,43,Female,Single,Sales,Sales Representative,3,3,Life Sciences,7,Travel_Rarely,11563,16,0,No,21,11,8,6,9,8,5,3,2,3,4,3,1,No,0,36-45,10+ yrs,8K-12K,2.75
10589,36,Male,Divorced,Human Resources,Human Resources,1,3,Technical Degree,3,Travel_Rarely,5346,15,0,No,13,0,0,0,0,0,5,3,2,1,3,3,4,No,0,36-45,0-1 yrs,5K-8K,2.75
11341,31,Male,Divorced,Research & Development,Manufacturing Director,1,5,Marketing,9,Travel_Rarely,5185,14,0,No,12,7,4,4,5,2,6,3,3,3,1,3,3,No,0,26-35,7-10 yrs,5K-8K,2.5
10119,39,Male,Married,Human Resources,HR Business Partner,3,4,Life Sciences,11,Travel_Rarely,10387,15,0,Yes,16,9,7,1,8,5,0,3,2,3,3,3,4,No,0,36-45,7-10 yrs,8K-12K,3.25
10133,37,Female,Married,Research & Development,Research Director,3,2,Other,11,Travel_Rarely,10450,14,2,No,13,8,7,6,6,4,1,3,3,3,3,2,3,No,0,36-45,7-10 yrs,8K-12K,2.75
